Frame 8
16x16 TZS First Search 6 Rounds	22
16x16 TZS Refinement Search 3 Rounds	11
16x16 TZS Refinement Search 4 Rounds	3
16x16 TZS Refinement Search 2 Rounds	20
8x8 TZS Refinement Search 5 Rounds	3
8x8 TZS First Search 7 Rounds	4
8x8 TZS Raster Search	4
32x32 TZS Refinement Search 1 Rounds	7
64x64 TZS Refinement Search 2 Rounds	2
END
Frame 5
64x64 TZS First Search 3 Rounds	307
64x64 TZS Total Calls	360
64x64 TZS First Search 4 Rounds	37
64x64 TZS First Search 5 Rounds	16
32x32 TZS First Search 3 Rounds	1608
32x32 TZS Total Calls	1900
32x32 TZS First Search 5 Rounds	63
16x16 TZS First Search 3 Rounds	6714
16x16 TZS Total Calls	7800
16x16 TZS First Search 5 Rounds	281
8x8 TZS First Search 3 Rounds	27190
8x8 TZS Total Calls	31200
8x8 TZS First Search 5 Rounds	1070
8x8 TZS First Search 4 Rounds	2890
16x16 TZS First Search 4 Rounds	789
8x8 TZS Refinement Search 2 Rounds	45
32x32 TZS First Search 4 Rounds	222
8x8 TZS Refinement Search 1 Rounds	112
8x8 TZS First Search 6 Rounds	46
8x8 TZS Refinement Search 3 Rounds	47
16x16 TZS Refinement Search 1 Rounds	33
16x16 TZS First Search 6 Rounds	15
16x16 TZS Refinement Search 3 Rounds	23
32x32 TZS Refinement Search 3 Rounds	14
16x16 TZS Refinement Search 2 Rounds	10
64x64 TZS Refinement Search 1 Rounds	3
64x64 TZS Refinement Search 3 Rounds	1
32x32 TZS First Search 6 Rounds	7
32x32 TZS Refinement Search 1 Rounds	6
32x32 TZS Refinement Search 2 Rounds	4
8x8 TZS First Search 7 Rounds	4
8x8 TZS Raster Search	4
8x8 TZS Refinement Search 4 Rounds	3
16x16 TZS First Search 7 Rounds	1
16x16 TZS Raster Search	1
8x8 TZS Refinement Search 7 Rounds	1
16x16 TZS Refinement Search 4 Rounds	1
8x8 TZS Refinement Search 5 Rounds	2
8x8 TZS Refinement Search 6 Rounds	1
64x64 TZS Refinement Search 2 Rounds	1
END
Frame 7
64x64 TZS First Search 3 Rounds	255
64x64 TZS Total Calls	270
64x64 TZS First Search 4 Rounds	12
32x32 TZS First Search 3 Rounds	1289
32x32 TZS Total Calls	1389
16x16 TZS First Search 3 Rounds	5490
16x16 TZS Total Calls	5862
8x8 TZS First Search 3 Rounds	22179
8x8 TZS Total Calls	23400
8x8 TZS First Search 4 Rounds	1005
16x16 TZS First Search 4 Rounds	310
32x32 TZS First Search 4 Rounds	86
16x16 TZS First Search 5 Rounds	59
16x16 TZS Refinement Search 1 Rounds	10
8x8 TZS First Search 5 Rounds	204
8x8 TZS Refinement Search 1 Rounds	55
8x8 TZS Refinement Search 3 Rounds	17
8x8 TZS First Search 6 Rounds	9
64x64 TZS First Search 5 Rounds	3
32x32 TZS First Search 5 Rounds	14
32x32 TZS Refinement Search 3 Rounds	3
8x8 TZS First Search 7 Rounds	3
8x8 TZS Raster Search	3
8x8 TZS Refinement Search 2 Rounds	13
16x16 TZS Refinement Search 2 Rounds	5
16x16 TZS First Search 6 Rounds	3
16x16 TZS Refinement Search 4 Rounds	1
8x8 TZS Refinement Search 6 Rounds	1
END
