Frame 8
PU Inter AMP Merge 16x4	0.46875
PU Inter AMP Merge 16x12	1.40625
PU Inter AMP Merge 4x16	0.46875
PU Inter AMP Merge 12x16	1.40625
TZS Refinement Search 16x16 1	70
TZS Refinement Search 16x16 3	21
TZS First Search 8x8 6	50
TZS Refinement Search 16x16 4	2
TZS First Search 16x16 6	26
TZS Refinement Search 64x64 2	1
PU Inter AMP Merge 64x16	2.5
PU Inter AMP Merge 64x48	7.5
PU Intra  64x64	2
TZS Refinement Search 32x32 5	2
TZS Refinement Search 32x32 1	11
TZS Refinement Search 32x32 2	7
PU Intra  32x32	1
PU Intra  8x8	0.09375
PU Intra  4x4	0.09375
PU Intra  16x16	0.375
TZS First Search 8x8 7	3
TZS Refinement Search 8x8 7	1
TZS Refinement Search 8x8 5	8
TZS Refinement Search 16x16 6	4
TZS Refinement Search 16x16 8	1
TZS Refinement Search 8x8 6	2
TZS Refinement Search 8x8 9	1
TZS Refinement Search 8x8 8	1
TZS Refinement Search 16x16 5	1
PU Inter AMP Merge 32x8	0.5
PU Inter AMP Merge 32x24	1.5
PU Inter AMP Merge 8x32	0.625
PU Inter AMP Merge 24x32	1.875
PU Inter AMP Merge 16x64	2
PU Inter AMP Merge 48x64	6
TZS First Search 32x32 6	6
TZS Refinement Search 64x64 1	2
TZS First Search 64x64 6	2
TZS Refinement Search 64x64 3	1
TZS First Search 16x16 7	1
END
Frame 1
PU Inter SMP 64x64	18
TZS First Search 64x64 3	232
TZS Raster Search 64x64	0
TZS Refinement Search 64x64 0	0
TZS First Search 64x64 5	6
PU Inter SMP 32x64	18
TZS First Search 64x64 4	32
PU Inter SMP 64x32	18
PU Inter SMP 32x32	22.75
TZS First Search 32x32 3	1214
TZS Raster Search 32x32	0
TZS Refinement Search 32x32 0	0
TZS First Search 32x32 5	37
PU Inter SMP 16x32	22.75
PU Inter SMP 32x16	22.75
PU Inter SMP 16x16	24.375
TZS First Search 16x16 3	5164
TZS Raster Search 16x16	1
TZS Refinement Search 16x16 0	0
TZS First Search 16x16 5	116
PU Inter SMP 8x16	24.375
TZS First Search 16x16 4	565
PU Inter SMP 16x8	24.375
PU Inter SMP 8x8	24.375
TZS First Search 8x8 3	21170
TZS Raster Search 8x8	2
TZS Refinement Search 8x8 0	0
TZS First Search 8x8 5	319
PU Inter SMP 4x8	24.375
PU Inter SMP 8x4	24.375
TZS First Search 8x8 4	1887
TZS Refinement Search 16x16 1	10
TZS First Search 32x32 4	162
TZS Refinement Search 8x8 1	48
TZS First Search 8x8 6	22
TZS Refinement Search 8x8 3	25
PU Inter AMP Merge 16x64	0.5
PU Inter AMP Merge 48x64	1.5
PU Inter AMP 32x8	0.5
PU Inter AMP 32x24	1.5
TZS Refinement Search 16x16 3	5
TZS First Search 16x16 7	1
TZS First Search 16x16 6	4
PU Inter AMP Merge 16x4	0.125
PU Inter AMP Merge 16x12	0.375
PU Inter AMP Merge 4x16	0.125
PU Inter AMP Merge 12x16	0.375
TZS First Search 8x8 7	2
TZS Refinement Search 16x16 2	4
TZS Refinement Search 8x8 2	17
TZS Refinement Search 32x32 1	1
END
Frame 3
PU Inter SMP 64x64	18
TZS First Search 64x64 3	278
TZS Raster Search 64x64	0
TZS Refinement Search 64x64 0	0
TZS First Search 64x64 4	53
TZS First Search 64x64 5	27
PU Inter SMP 32x64	18
PU Inter SMP 64x32	18
PU Inter SMP 32x32	22.75
TZS First Search 32x32 3	1483
TZS Raster Search 32x32	0
TZS Refinement Search 32x32 0	0
TZS First Search 32x32 5	140
PU Inter SMP 16x32	22.75
PU Inter SMP 32x16	22.75
PU Inter SMP 16x16	24.375
TZS First Search 16x16 3	6305
TZS Raster Search 16x16	1
TZS Refinement Search 16x16 0	0
TZS First Search 16x16 5	493
PU Inter SMP 8x16	24.375
TZS First Search 16x16 4	1011
PU Inter SMP 16x8	24.375
PU Inter SMP 8x8	24.375
TZS First Search 8x8 3	25964
TZS Raster Search 8x8	2
TZS Refinement Search 8x8 0	0
TZS First Search 8x8 4	3689
PU Inter SMP 4x8	24.375
PU Inter SMP 8x4	24.375
TZS First Search 8x8 5	1506
TZS First Search 32x32 4	277
TZS Refinement Search 8x8 2	42
TZS Refinement Search 8x8 1	182
TZS Refinement Search 16x16 1	55
TZS Refinement Search 8x8 3	40
TZS First Search 16x16 6	22
TZS Refinement Search 16x16 3	15
TZS First Search 8x8 6	38
TZS Refinement Search 8x8 5	6
TZS First Search 32x32 6	16
TZS Refinement Search 32x32 1	17
TZS Refinement Search 32x32 2	13
TZS Refinement Search 16x16 2	21
TZS First Search 64x64 6	2
TZS Refinement Search 64x64 1	1
PU Inter AMP Merge 64x16	0.5
PU Inter AMP Merge 64x48	1.5
PU Inter AMP Merge 16x64	0.5
PU Inter AMP Merge 48x64	1.5
PU Inter AMP 32x8	0.375
PU Inter AMP 32x24	1.125
TZS Refinement Search 32x32 4	1
PU Inter AMP 8x32	0.375
PU Inter AMP 24x32	1.125
PU Inter AMP Merge 16x4	0.125
PU Inter AMP Merge 16x12	0.375
PU Inter AMP Merge 4x16	0.125
PU Inter AMP Merge 12x16	0.375
TZS Refinement Search 8x8 4	4
TZS First Search 8x8 7	3
TZS Refinement Search 8x8 7	1
TZS Refinement Search 16x16 5	2
TZS Refinement Search 16x16 7	1
TZS Refinement Search 16x16 6	1
TZS Refinement Search 8x8 6	3
TZS Refinement Search 32x32 3	3
TZS Refinement Search 16x16 4	2
TZS First Search 16x16 7	1
PU Inter AMP 16x4	0.03125
PU Inter AMP 16x12	0.09375
PU Inter AMP 4x16	0.03125
PU Inter AMP 12x16	0.09375
TZS Refinement Search 64x64 3	1
END
Frame 6
PU Inter SMP 64x64	18
TZS First Search 64x64 3	230
TZS Raster Search 64x64	0
TZS Refinement Search 64x64 0	0
PU Inter SMP 32x64	18
PU Inter SMP 64x32	18
PU Inter SMP 32x32	22.75
TZS First Search 32x32 3	1222
TZS Raster Search 32x32	0
TZS Refinement Search 32x32 0	0
PU Inter SMP 16x32	22.75
PU Inter SMP 32x16	22.75
PU Inter SMP 16x16	24.375
TZS First Search 16x16 3	4938
TZS Raster Search 16x16	0
TZS Refinement Search 16x16 0	0
PU Inter SMP 8x16	24.375
PU Inter SMP 16x8	24.375
PU Inter SMP 8x8	24.375
TZS First Search 8x8 3	19357
TZS Raster Search 8x8	4
TZS Refinement Search 8x8 0	0
PU Inter SMP 4x8	24.375
TZS First Search 8x8 5	497
PU Inter SMP 8x4	24.375
TZS First Search 8x8 4	3512
TZS First Search 16x16 4	1048
TZS First Search 32x32 4	236
TZS First Search 16x16 5	190
TZS Refinement Search 8x8 2	24
TZS Refinement Search 8x8 1	146
TZS First Search 8x8 6	30
TZS Refinement Search 8x8 3	48
TZS First Search 64x64 4	29
PU Inter AMP Merge 16x64	2
PU Inter AMP Merge 48x64	6
PU Inter AMP Merge 32x8	0.75
PU Inter AMP Merge 32x24	2.25
PU Inter AMP Merge 8x32	1
PU Inter AMP Merge 24x32	3
TZS Refinement Search 16x16 1	61
TZS First Search 32x32 5	50
PU Inter AMP 32x8	0.625
PU Inter AMP 32x24	1.875
PU Inter AMP 4x16	0.46875
PU Inter AMP 12x16	1.40625
TZS First Search 64x64 5	11
PU Intra  64x64	2
TZS Refinement Search 32x32 2	4
TZS First Search 32x32 6	1
TZS Refinement Search 32x32 3	3
PU Inter AMP 8x32	0.875
PU Inter AMP 24x32	2.625
PU Intra  32x32	0.5
TZS First Search 16x16 6	22
PU Inter AMP 16x4	0.4375
TZS Refinement Search 16x16 3	11
TZS Refinement Search 16x16 4	3
PU Inter AMP 16x12	1.3125
TZS Refinement Search 16x16 2	20
PU Intra  16x16	0.375
PU Intra  8x8	0.140625
PU Intra  4x4	0.140625
PU Inter AMP Merge 4x16	0.3125
PU Inter AMP Merge 12x16	0.9375
TZS Refinement Search 8x8 5	3
TZS First Search 8x8 7	4
TZS Refinement Search 32x32 1	7
PU Inter AMP Merge 16x4	0.25
PU Inter AMP Merge 16x12	0.75
TZS Refinement Search 64x64 2	2
PU Inter AMP Merge 64x16	0.5
PU Inter AMP Merge 64x48	1.5
END
Frame 5
PU Inter SMP 64x64	18
TZS First Search 64x64 3	307
TZS Raster Search 64x64	0
TZS Refinement Search 64x64 0	0
TZS First Search 64x64 4	37
PU Inter SMP 32x64	18
TZS First Search 64x64 5	16
PU Inter SMP 64x32	18
PU Inter AMP Merge 64x16	0.5
PU Inter AMP Merge 64x48	1.5
PU Inter AMP Merge 16x64	2
PU Inter AMP Merge 48x64	6
PU Inter SMP 32x32	22.75
TZS First Search 32x32 3	1608
TZS Raster Search 32x32	0
TZS Refinement Search 32x32 0	0
TZS First Search 32x32 5	63
PU Inter SMP 16x32	22.75
PU Inter SMP 32x16	22.75
PU Inter SMP 16x16	24.375
TZS First Search 16x16 3	6714
TZS Raster Search 16x16	1
TZS Refinement Search 16x16 0	0
TZS First Search 16x16 5	281
PU Inter SMP 8x16	24.375
PU Inter SMP 16x8	24.375
PU Inter SMP 8x8	24.375
TZS First Search 8x8 3	27190
TZS Raster Search 8x8	4
TZS Refinement Search 8x8 0	0
TZS First Search 8x8 5	1070
PU Inter SMP 4x8	24.375
PU Inter SMP 8x4	24.375
TZS First Search 8x8 4	2890
TZS First Search 16x16 4	789
TZS Refinement Search 8x8 2	45
TZS First Search 32x32 4	222
TZS Refinement Search 8x8 1	112
TZS First Search 8x8 6	46
TZS Refinement Search 8x8 3	47
TZS Refinement Search 16x16 1	33
TZS First Search 16x16 6	15
TZS Refinement Search 16x16 3	23
TZS Refinement Search 32x32 3	14
PU Inter AMP 32x8	0.25
PU Inter AMP 32x24	0.75
PU Inter AMP Merge 16x4	0.375
PU Inter AMP Merge 16x12	1.125
PU Inter AMP Merge 4x16	0.375
PU Inter AMP Merge 12x16	1.125
TZS Refinement Search 16x16 2	10
TZS Refinement Search 64x64 1	3
TZS Refinement Search 64x64 3	1
TZS First Search 32x32 6	7
TZS Refinement Search 32x32 1	6
TZS Refinement Search 32x32 2	4
PU Inter AMP 8x32	0.375
PU Inter AMP 24x32	1.125
TZS First Search 8x8 7	4
TZS Refinement Search 8x8 4	3
TZS First Search 16x16 7	1
TZS Refinement Search 8x8 7	1
TZS Refinement Search 16x16 4	1
TZS Refinement Search 8x8 5	2
TZS Refinement Search 8x8 6	1
TZS Refinement Search 64x64 2	1
END
Frame 7
PU Inter SMP 64x64	18
TZS First Search 64x64 3	255
TZS Raster Search 64x64	0
TZS Refinement Search 64x64 0	0
PU Inter SMP 32x64	18
TZS First Search 64x64 4	12
PU Inter SMP 64x32	18
PU Inter SMP 32x32	22.75
TZS First Search 32x32 3	1289
TZS Raster Search 32x32	0
TZS Refinement Search 32x32 0	0
PU Inter SMP 16x32	22.75
PU Inter SMP 32x16	22.75
PU Inter SMP 16x16	24.375
TZS First Search 16x16 3	5490
TZS Raster Search 16x16	0
TZS Refinement Search 16x16 0	0
PU Inter SMP 8x16	24.375
PU Inter SMP 16x8	24.375
PU Inter SMP 8x8	24.375
TZS First Search 8x8 3	22179
TZS Raster Search 8x8	3
TZS Refinement Search 8x8 0	0
PU Inter SMP 4x8	24.375
TZS First Search 8x8 4	1005
PU Inter SMP 8x4	24.375
TZS First Search 16x16 4	310
TZS First Search 32x32 4	86
TZS First Search 16x16 5	59
TZS Refinement Search 16x16 1	10
TZS First Search 8x8 5	204
TZS Refinement Search 8x8 1	55
TZS Refinement Search 8x8 3	17
TZS First Search 8x8 6	9
TZS First Search 64x64 5	3
PU Inter AMP Merge 64x16	0.5
PU Inter AMP Merge 64x48	1.5
PU Inter AMP Merge 16x64	0.5
PU Inter AMP Merge 48x64	1.5
TZS First Search 32x32 5	14
TZS Refinement Search 32x32 3	3
PU Inter AMP 32x8	0.25
PU Inter AMP 32x24	0.75
PU Inter AMP Merge 16x4	0.21875
PU Inter AMP Merge 16x12	0.65625
PU Inter AMP Merge 4x16	0.25
PU Inter AMP Merge 12x16	0.75
TZS First Search 8x8 7	3
TZS Refinement Search 8x8 2	13
PU Inter AMP 16x4	0.03125
PU Inter AMP 16x12	0.09375
TZS Refinement Search 16x16 2	5
TZS First Search 16x16 6	3
TZS Refinement Search 16x16 4	1
TZS Refinement Search 8x8 6	1
END
