Frame 8
PU Merge 8x32	2.9375
PU SKIP 64x64	203
PU Inter 8x4	2.8125
PU Inter 32x16	7.25
PU Merge 24x32	8.25
PU Merge 32x32	16
PU Merge 16x32	9.5
PU Merge 64x64	2
PU Merge 64x16	1.75
PU Merge 64x48	5.25
PU Inter 64x64	31
PU Merge 32x24	13.125
PU Inter 4x16	0.9375
PU Merge 16x64	2.75
PU Merge 48x64	8.25
PU Intra 4x4	0.328125
PU Merge 64x32	9.5
PU Inter 16x4	1.64062
PU Intra 8x8	1.04688
PU Inter 32x8	2.125
PU Inter 64x32	9.5
PU Intra 16x16	1
END
Frame 1
TU 32x32	800.25
PU Inter 64x64	48
PU Inter 32x32	26.25
TU 16x16	145.938
PU Merge 8x16	3.21875
PU Inter 8x16	2.28125
PU SKIP 16x16	95
PU SKIP 32x32	221.25
TU 8x8	48.2031
PU SKIP 8x8	26.1875
TU 4x4	5.60938
PU Merge 8x8	3.3125
PU Inter 16x16	9.625
PU Merge 16x16	5.9375
PU Merge 32x32	4.5
PU Merge 64x32	22
PU Inter 64x32	18
PU SKIP 64x64	368
PU Merge 16x8	3.78125
PU Inter 16x8	2.90625
PU Merge 32x8	5.1875
PU Inter 32x24	11.8125
PU Inter 8x8	3.15625
PU Merge 8x4	1.46875
PU Inter 8x4	1.15625
PU Inter 32x8	2.375
PU Merge 64x16	2
PU Merge 64x48	6
PU Merge 16x32	7.25
PU Inter 16x32	7
PU Merge 32x16	9.25
PU Inter 32x16	7.5
PU Merge 32x24	10.875
PU Inter 12x16	2.57812
PU Merge 4x16	1.60938
PU Inter 24x32	6
PU Merge 8x32	2.9375
PU Inter 16x12	3.14062
PU Merge 16x4	1.96875
PU Merge 12x16	3.70312
PU Merge 24x32	6.375
PU Merge 4x8	1.0625
PU Inter 4x8	0.828125
PU Inter 8x32	1.1875
PU Merge 16x12	4.6875
PU Inter 4x16	0.484375
PU Inter 16x4	0.640625
PU Inter 32x64	7.5
PU Merge 32x64	12.5
PU Intra 16x16	0.3125
PU Intra 8x8	0.171875
PU Intra 4x4	0.03125
PU Merge 16x64	1.25
PU Merge 48x64	3.75
PU Merge 64x64	2
END
Frame 3
TU 32x32	790.25
PU SKIP 64x64	446
PU SKIP 32x32	184
PU Merge 8x32	2.0625
PU Inter 24x32	3.1875
PU Inter 32x32	21.75
PU Merge 32x32	3
TU 16x16	150
PU SKIP 16x16	111.25
TU 8x8	52.875
PU Merge 4x8	1.11719
PU Inter 4x8	1.10156
PU SKIP 8x8	33.8281
PU Merge 8x4	1.40625
PU Inter 8x4	1.17188
PU Merge 16x32	5.5
PU Inter 16x32	3
PU Inter 16x16	9.5
PU Inter 64x64	49
PU Inter 32x16	5
PU Merge 32x16	6
PU Inter 16x8	1.6875
PU Merge 16x16	6.625
PU Merge 32x64	10.5
PU Inter 32x64	4.5
PU Merge 16x8	3.375
PU Merge 8x16	2.71875
PU Merge 32x24	8.0625
PU Inter 32x8	1.25
PU Merge 24x32	5.625
PU Inter 64x32	9
PU Merge 64x32	13
PU Merge 64x16	1.25
PU Merge 64x48	3.75
PU Merge 16x4	1.625
PU Merge 16x12	4.3125
PU Inter 8x8	3.10938
PU Merge 8x8	3.46875
PU Inter 8x16	1.34375
PU Merge 32x8	3.375
TU 4x4	6.875
PU Merge 12x16	3.23438
PU Inter 4x16	0.46875
PU Inter 12x16	2.15625
PU Merge 4x16	1.32812
PU Inter 8x32	0.875
PU Intra 8x8	0.125
PU Inter 32x24	5.8125
PU Inter 16x4	0.609375
PU Inter 16x12	2.39062
PU Intra 4x4	0.046875
PU Merge 64x64	4
PU Intra 16x16	0.5
PU Merge 16x64	0.5
PU Merge 48x64	1.5
END
Frame 6
TU 32x32	580
PU SKIP 32x32	190
PU Inter 32x32	39.25
PU Merge 8x32	2.9375
PU Inter 24x32	5.625
TU 16x16	248.5
PU Inter 8x16	5.6875
TU 8x8	130.859
PU SKIP 8x8	50.5781
PU Inter 4x8	2.375
PU Merge 4x8	2.60938
PU SKIP 16x16	133.438
PU Merge 4x16	2.48438
PU Merge 12x16	5.625
PU Merge 16x16	35.125
PU Merge 8x16	7.25
PU Inter 32x16	7.75
PU Merge 32x32	14.75
PU Inter 16x16	29.5625
TU 4x4	40.6406
PU Merge 8x8	24.8594
PU Intra 8x8	1.28125
PU Merge 8x4	3.75
PU Merge 16x4	4.95312
PU Merge 16x12	11.1094
PU Inter 16x4	1.32812
PU Merge 32x24	10.3125
PU Merge 32x8	3.875
PU Merge 32x16	10
PU Merge 24x32	6.75
PU Inter 16x8	7.5625
PU Merge 16x32	8.125
PU Inter 16x12	7.73438
PU Inter 32x8	3
PU Inter 16x32	8.375
PU Inter 8x8	11.4844
PU Inter 12x16	4.875
PU Inter 8x4	2.875
PU SKIP 64x64	238
PU Inter 32x24	10.3125
PU Inter 64x64	31
PU Intra 16x16	1.5625
PU Inter 8x32	1.1875
PU Inter 4x16	1.01562
PU Merge 64x32	11
PU Merge 16x8	8.1875
PU Intra 4x4	0.4375
PU Merge 32x64	4
PU Merge 48x64	5.25
PU Merge 16x64	1.75
PU Inter 64x32	6
PU Merge 64x16	1
PU Merge 64x48	3
PU Inter 32x64	7
PU Merge 64x64	2
END
Frame 5
TU 32x32	805
PU SKIP 64x64	463
PU SKIP 32x32	196.25
PU Inter 8x32	0.375
PU Inter 24x32	3.1875
TU 16x16	142.25
PU SKIP 16x16	107.688
TU 8x8	46.6562
PU SKIP 8x8	30.2344
PU Merge 32x32	3.5
PU Merge 4x8	1.25
PU Inter 32x32	18
PU Inter 16x16	7.125
PU Inter 8x8	2.48438
PU Inter 4x8	1.04688
PU Inter 8x4	0.867188
PU Merge 8x4	1.61719
PU Merge 32x64	18
PU Inter 32x64	7
PU Merge 16x32	9.5
PU Inter 16x32	3.5
TU 4x4	6.09375
PU Merge 8x8	3.625
PU Merge 32x16	8.125
PU Inter 32x16	4.875
PU Inter 64x64	26
PU Merge 64x32	11
PU Merge 32x24	9.375
PU Merge 32x8	4.0625
PU Inter 32x24	6.1875
PU Merge 16x4	1.39062
PU Merge 16x12	4.03125
PU Merge 16x8	4.09375
PU Inter 16x8	2.46875
PU Merge 4x16	1.0625
PU Merge 12x16	2.57812
PU Merge 8x16	3.625
PU Inter 8x16	1.875
PU Merge 16x16	5
PU Inter 12x16	1.78125
PU Inter 32x8	1.125
PU Merge 8x32	1.8125
PU Intra 8x8	0.140625
PU Merge 64x16	2
PU Merge 64x48	6
PU Merge 24x32	3.375
PU Inter 4x16	0.390625
PU Inter 16x12	1.6875
PU Merge 16x64	0.5
PU Merge 48x64	1.5
PU Inter 64x32	5
PU Inter 16x4	0.515625
PU Intra 4x4	0.046875
PU Intra 16x16	0.125
END
Frame 7
TU 32x32	803
PU SKIP 64x64	438
PU Inter 64x32	14.5
PU Merge 32x32	4.25
PU SKIP 32x32	193
TU 16x16	143.25
PU SKIP 16x16	104.875
PU Merge 16x8	3.09375
PU Inter 16x8	1.90625
TU 4x4	6.625
PU Merge 8x8	3.92188
TU 8x8	47.125
PU Merge 4x8	1.14844
PU Inter 4x8	0.929688
PU SKIP 8x8	29.7969
PU Inter 32x16	5.5
PU Merge 32x8	3.3125
PU Inter 32x24	4.875
PU Merge 16x32	5.75
PU Inter 16x16	8.9375
PU Merge 64x32	14.5
PU Inter 16x32	4
PU Merge 8x32	2.5625
PU Merge 24x32	4.5
PU Merge 32x64	13
PU Inter 32x64	8
PU Inter 64x64	39
PU Merge 16x4	1.625
PU Inter 16x12	1.64062
PU Inter 32x32	21.75
PU Inter 24x32	4.125
PU Merge 16x16	5.9375
PU Merge 32x16	9.75
PU Merge 16x12	4.64062
PU Inter 16x4	0.46875
PU Merge 32x24	9.9375
PU Inter 32x8	1.625
PU Merge 8x16	2.59375
PU Inter 8x32	0.3125
PU Merge 12x16	3.32812
PU Merge 4x16	1.34375
PU Inter 12x16	1.96875
PU Inter 8x16	1.65625
PU Inter 8x8	2.79688
PU Merge 48x64	5.25
PU Merge 16x64	1.75
PU Inter 8x4	0.835938
PU Merge 8x4	1.42969
PU Inter 4x16	0.421875
PU Intra 8x8	0.125
PU Intra 4x4	0.078125
PU Intra 16x16	0.25
PU Merge 64x16	0.75
PU Merge 64x48	2.25
PU Merge 64x64	2
END
Frame 16
TU 32x32	195.5
PU Merge 32x32	61.25
TU 8x8	312.641
PU SKIP 8x8	41.3906
TU 16x16	338.312
PU SKIP 16x16	62.625
PU Inter 8x8	48.375
TU 4x4	153.547
PU Merge 8x8	92.1719
PU Merge 32x16	11.125
PU Inter 32x16	12.375
PU Inter 32x32	38.5
PU Inter 16x8	21.7188
PU Merge 16x8	15.0312
PU Intra 8x8	25.1719
PU Merge 16x16	115.312
PU Inter 16x16	72.75
PU Merge 16x12	17.0625
PU Merge 16x4	7.39062
PU Merge 8x4	8.20312
PU Inter 8x4	12.4375
PU Inter 4x8	8.99219
PU Merge 4x8	6.53906
PU Merge 12x16	12.375
PU Merge 4x16	5.875
PU Inter 12x16	14.25
PU Inter 16x12	19.8281
PU Inter 16x4	4.90625
PU Inter 8x16	15.5
PU Merge 8x16	11.5625
PU Inter 32x8	2.125
PU Inter 32x24	9.5625
PU Inter 16x32	9
PU Intra 4x4	13.7812
PU Merge 32x24	9.9375
PU Inter 4x16	3
PU Merge 32x8	4.375
PU Merge 16x32	10.5
PU Merge 24x32	6.1875
PU Merge 8x32	2.75
PU Merge 64x64	12
PU Inter 32x64	2
PU Inter 8x32	2.0625
PU Inter 24x32	8.25
PU Inter 64x64	18
PU SKIP 32x32	54.25
PU Intra 16x16	21
PU Intra 32x32	4.5
PU Merge 32x64	3
PU SKIP 64x64	31
PU Merge 48x64	2.25
PU Merge 16x64	0.75
PU Merge 64x16	0.75
PU Merge 64x48	2.25
PU Inter 64x32	1.5
PU Merge 64x32	2.5
END
Frame 12
TU 32x32	445
PU Inter 64x64	33
PU Inter 32x16	10.875
PU Merge 32x16	8.625
TU 8x8	197.578
PU Inter 12x16	7.82812
PU Inter 4x16	1.54688
TU 16x16	282.938
PU Merge 16x16	68.5625
PU Merge 8x16	6.96875
PU Inter 8x16	6.84375
PU Merge 32x32	44.75
TU 4x4	74.4844
PU Merge 8x8	37.1406
PU Merge 4x8	2.55469
PU Inter 4x8	2.82031
PU Inter 8x8	17.4688
PU Merge 12x16	8.20312
PU Merge 4x16	3.79688
PU Inter 16x16	46.625
PU Inter 32x32	45.5
PU Inter 16x8	10.8438
PU Merge 16x8	9.71875
PU SKIP 16x16	121.125
PU Merge 16x32	10.625
PU Inter 8x32	1.5625
PU Inter 24x32	9.1875
PU Inter 16x4	2.40625
PU Inter 16x12	12.2812
PU SKIP 8x8	48.8594
PU Inter 8x4	4.34375
PU Merge 8x4	4.17188
PU Inter 32x8	2.9375
PU Merge 32x24	9
PU SKIP 32x32	145
PU Merge 16x4	5.76562
PU Merge 16x12	12.2344
PU Inter 16x32	8.375
PU Intra 4x4	1.09375
PU Merge 24x32	4.5
PU Intra 8x8	2.98438
PU SKIP 64x64	151
PU Merge 8x32	3
PU Inter 32x24	12.5625
PU Merge 32x8	4.25
PU Inter 32x64	8
PU Merge 64x64	11
PU Merge 64x32	5.5
PU Intra 16x16	2.3125
PU Merge 32x64	6
PU Inter 64x32	7.5
PU Merge 48x64	4.5
PU Merge 16x64	1.5
PU Intra 32x32	0.75
PU Merge 64x16	0.5
PU Merge 64x48	1.5
END
Frame 10
TU 32x32	585.75
PU Merge 64x32	9.5
PU Inter 64x32	8.5
PU SKIP 32x32	198
TU 16x16	240.438
PU Inter 16x16	28.25
PU Merge 16x16	32.8125
PU Inter 12x16	5.29688
PU Merge 4x16	2.70312
PU Inter 8x16	4.875
PU Merge 8x16	5.75
PU Merge 32x16	12.25
PU Inter 32x16	9.25
PU Merge 16x12	13.7812
PU Merge 16x4	5.35938
PU SKIP 16x16	128.375
TU 8x8	135.312
PU SKIP 8x8	55.0625
PU Merge 8x8	24.0938
PU Inter 8x8	11.25
TU 4x4	38.5
PU Inter 4x8	2.63281
PU Merge 4x8	2.27344
PU Inter 16x4	1.85938
PU Merge 12x16	5.71875
PU Merge 16x8	8.4375
PU Inter 4x16	0.96875
PU Merge 32x32	16.5
PU Inter 24x32	7.125
PU Inter 8x32	1.375
PU Inter 32x32	41.25
PU Inter 16x32	6.625
PU Merge 8x32	3
PU SKIP 64x64	220
PU Merge 32x8	4.4375
PU Merge 32x24	10.5
PU Inter 16x8	6.25
PU Inter 32x8	2.4375
PU Inter 32x24	10.125
PU Merge 16x32	9.875
PU Inter 64x64	37
PU Merge 64x16	2.5
PU Merge 64x48	7.5
PU Merge 24x32	6
PU Merge 8x4	3.49219
PU Inter 8x4	3.03906
PU Intra 16x16	0.625
PU Inter 16x12	7.875
PU Merge 32x64	5.5
PU Inter 32x64	4.5
PU Merge 48x64	2.25
PU Merge 16x64	0.75
PU Intra 8x8	1.20312
PU Intra 4x4	0.265625
PU Merge 64x64	1
END
Frame 9
TU 32x32	797.5
PU Inter 64x64	40
PU Inter 32x32	14.5
PU SKIP 32x32	221
PU Merge 8x32	2.25
PU Merge 24x32	4.875
TU 16x16	148.375
PU SKIP 16x16	108.5
TU 8x8	47.4688
PU SKIP 8x8	29.9375
PU Merge 32x32	3.5
PU Merge 8x16	4.53125
PU Inter 8x16	2.34375
PU Merge 32x16	8.625
PU Inter 32x16	5.375
PU SKIP 64x64	403
PU Inter 64x32	9.5
PU Merge 64x32	17.5
PU Inter 16x16	7.3125
PU Merge 64x16	2
PU Merge 64x48	6
PU Inter 24x32	4.5
PU Merge 32x64	13
PU Inter 32x64	9
PU Merge 16x32	9.25
PU Inter 16x32	5.5
PU Merge 8x8	3.59375
PU Merge 12x16	3.60938
PU Inter 4x16	0.40625
TU 4x4	6.65625
PU Inter 32x24	6.75
PU Merge 32x8	3.8125
PU Merge 16x16	5.1875
PU Merge 16x8	4.8125
PU Inter 16x8	2.875
PU Inter 4x8	1.07812
PU Merge 4x8	1.09375
PU Inter 8x32	0.875
PU Inter 8x8	2.34375
PU Merge 48x64	3
PU Merge 16x64	1
PU Merge 4x16	1.53125
PU Merge 8x4	1.78906
PU Merge 16x12	6.1875
PU Merge 16x4	2.375
PU Inter 8x4	0.773438
PU Inter 12x16	2.20312
PU Intra 4x4	0.140625
PU Merge 32x24	7.6875
PU Inter 32x8	1
PU Intra 8x8	0.1875
PU Inter 16x12	2.20312
PU Inter 16x4	0.421875
PU Intra 16x16	0.0625
PU Merge 64x64	1
END
Frame 11
TU 32x32	807.75
PU Inter 64x64	37
PU Inter 32x32	15.75
PU SKIP 32x32	206
TU 16x16	137.312
PU SKIP 16x16	103.375
PU Merge 12x16	2.90625
PU Merge 4x16	1.17188
PU Merge 32x16	6.125
TU 8x8	48.75
PU SKIP 8x8	33.5625
TU 4x4	6.1875
PU Inter 4x8	1.05469
PU Merge 4x8	1.05469
PU Merge 16x16	4.625
PU SKIP 64x64	475
PU Merge 8x16	3.3125
PU Inter 16x16	7.4375
PU Inter 8x8	2.48438
PU Inter 32x24	3.75
PU Merge 32x8	2.75
PU Inter 32x16	4.125
PU Inter 32x64	5
PU Merge 16x32	6.5
PU Inter 24x32	3.1875
PU Merge 8x32	1.9375
PU Merge 32x64	9
PU Inter 12x16	1.5
PU Inter 8x16	1.9375
PU Inter 32x8	0.8125
PU Merge 32x24	6.9375
PU Inter 8x4	0.828125
PU Merge 8x4	1.21875
PU Merge 16x4	1.71875
PU Inter 16x12	1.875
PU Inter 16x32	3.25
PU Merge 24x32	3.75
PU Merge 64x32	8
PU Merge 48x64	2.25
PU Merge 16x64	0.75
PU Inter 64x32	8
PU Merge 64x16	0.75
PU Merge 64x48	2.25
PU Merge 8x8	3.75
PU Merge 16x12	5.01562
PU Inter 16x4	0.578125
PU Merge 16x8	3.28125
PU Inter 16x8	1.71875
PU Intra 8x8	0.171875
PU Merge 32x32	1.75
PU Inter 4x16	0.296875
PU Inter 8x32	0.375
PU Intra 4x4	0.0625
PU Intra 16x16	0.0625
END
Frame 14
TU 32x32	596.5
PU Inter 64x64	38
PU Merge 32x8	3.8125
PU Inter 32x24	9.375
PU Merge 32x24	9.5625
TU 8x8	124.031
PU SKIP 8x8	46.3594
TU 16x16	238.812
PU Inter 16x8	8.09375
PU SKIP 16x16	117.375
PU Merge 4x8	2.17188
TU 4x4	40.6562
PU Merge 8x4	2.92969
PU Inter 8x4	2.80469
PU Inter 8x8	12.0156
PU Merge 32x32	21
PU Merge 8x8	20.4531
PU Merge 16x16	33.6875
PU Merge 16x4	4.79688
PU Inter 16x12	8.625
PU Inter 16x16	32.0625
PU Merge 8x16	5.6875
PU SKIP 32x32	187.25
PU Merge 16x32	7
PU Inter 16x32	5
PU Merge 16x8	7.96875
PU Merge 4x16	2.64062
PU Merge 12x16	5.53125
PU Inter 32x32	39.75
PU SKIP 64x64	254
PU Inter 64x32	14.5
PU Merge 64x32	10.5
PU Inter 4x8	2.09375
PU Inter 8x32	1.1875
PU Inter 24x32	3.9375
PU Merge 16x12	10.7344
PU Inter 12x16	5.34375
PU Merge 32x64	7
PU Inter 32x64	10
PU Merge 32x16	8.5
PU Inter 32x16	7.25
PU Inter 8x16	4.3125
PU Intra 8x8	0.703125
PU Intra 16x16	0.6875
PU Inter 4x16	0.984375
PU Inter 16x4	1.65625
PU Inter 32x8	2.5
PU Merge 8x32	1.5625
PU Merge 24x32	4.3125
PU Intra 4x4	0.28125
PU Merge 16x64	1.5
PU Merge 48x64	4.5
PU Merge 64x64	6
PU Merge 64x16	0.5
PU Merge 64x48	1.5
END
Frame 13
TU 32x32	803
PU Inter 64x64	25
PU SKIP 32x32	209.75
PU Merge 32x8	3.375
PU Inter 32x24	5.4375
TU 16x16	142
PU SKIP 16x16	111.25
TU 8x8	48.9688
PU SKIP 8x8	31.0781
PU Inter 8x8	2.625
PU Inter 16x16	6.3125
PU SKIP 64x64	469
TU 4x4	6.03125
PU Merge 8x8	3.85938
PU Merge 16x32	7.25
PU Inter 64x32	5.5
PU Merge 64x32	11.5
PU Merge 32x24	7.125
PU Inter 32x32	17.5
PU Inter 8x32	0.625
PU Merge 24x32	2.8125
PU Merge 16x4	1.96875
PU Merge 16x12	5.34375
PU Inter 16x12	2.0625
PU Inter 16x4	0.5
PU Inter 16x32	3.25
PU Merge 8x32	1.25
PU Merge 32x16	7.625
PU Inter 32x64	3.5
PU Merge 32x64	9.5
PU Inter 32x8	0.8125
PU Merge 4x8	1.17969
PU Inter 4x8	0.898438
PU Merge 16x16	7.1875
PU Merge 32x32	1.75
PU Merge 8x4	1.375
PU Merge 8x16	2.59375
PU Inter 8x16	1.84375
PU Merge 16x8	2.78125
PU Inter 32x16	3.375
PU Inter 12x16	1.45312
PU Merge 4x16	1.125
PU Inter 24x32	2.8125
PU Inter 8x4	0.828125
PU Inter 16x8	1.78125
PU Merge 12x16	2.76562
PU Merge 48x64	3
PU Merge 16x64	1
PU Inter 4x16	0.28125
PU Merge 64x16	1.25
PU Merge 64x48	3.75
PU Intra 8x8	0.046875
PU Intra 4x4	0.046875
PU Intra 16x16	0.0625
PU Merge 64x64	1
END
Frame 15
TU 32x32	826.25
PU Inter 64x64	55
TU 16x16	124.125
PU Inter 16x16	9.5625
PU SKIP 16x16	89.9375
PU Inter 32x32	27
PU Merge 16x32	5.125
TU 8x8	43.5781
PU SKIP 8x8	24.8906
PU Merge 4x8	1.1875
PU Inter 4x8	0.859375
PU Merge 16x16	7
TU 4x4	6.04688
PU Inter 8x8	2.45312
PU SKIP 32x32	189.5
PU Inter 64x32	6.5
PU Merge 64x32	6.5
PU Merge 16x8	2.59375
PU Inter 16x8	2.15625
PU Inter 32x16	6.125
PU Merge 32x16	7.875
PU SKIP 64x64	480
PU Inter 32x64	4.5
PU Merge 32x64	5.5
PU Merge 8x8	3.57812
PU Inter 16x12	2.20312
PU Merge 16x4	1.46875
PU Merge 32x8	2.875
PU Inter 32x24	6.5625
PU Merge 8x32	1.8125
PU Inter 24x32	3.9375
PU Merge 4x16	1.0625
PU Inter 12x16	1.6875
PU Merge 8x16	2.5
PU Inter 8x16	1.9375
PU Merge 32x24	6
PU Inter 32x8	1.3125
PU Inter 16x4	0.609375
PU Merge 16x12	4.03125
PU Inter 8x4	0.570312
PU Merge 8x4	1.03906
PU Intra 8x8	0.09375
PU Merge 12x16	2.76562
PU Merge 32x32	1.75
PU Inter 16x32	3.125
PU Merge 48x64	1.5
PU Merge 16x64	0.5
PU Inter 4x16	0.421875
PU Merge 64x48	3.75
PU Merge 64x16	1.25
PU Merge 24x32	4.3125
PU Inter 8x32	0.9375
PU Intra 4x4	0.015625
PU Intra 16x16	0.125
PU Merge 64x64	2
END
