Frame 4
PU Inter AMP Merge 64x48	3
PU Intra  64x64	2
TZS Refinement Search 32x32 2	3
TZS First Search 32x32 6	1
TZS Refinement Search 32x32 3	1
PU Intra  32x32	1.5
TZS First Search 16x16 7	3
TZS First Search 16x16 6	6
PU Inter AMP Merge 16x4	0.875
PU Inter AMP Merge 16x12	2.625
PU Inter AMP Merge 4x16	0.78125
PU Inter AMP Merge 12x16	2.34375
PU Intra  16x16	0.875
PU Intra  8x8	0.390625
PU Intra  4x4	0.390625
END
Frame 3
TU luma  32x32	256
TU chroma  16x16	116.375
TU luma  16x16	355.188
TU chroma  8x8	184.031
PU Inter SMP 64x64	18
TZS First Search 64x64 3	254
TZS Raster Search 64x64	0
TZS Refinement Search 64x64 0	0
TZS First Search 64x64 4	12
PU Inter SMP 32x64	18
PU Inter SMP 64x32	18
PU Inter AMP Merge 64x16	3
PU Inter AMP Merge 64x48	9
PU Inter AMP Merge 16x64	3.5
PU Inter AMP Merge 48x64	10.5
TU luma  8x8	335.203
TU chroma  4x4	278.391
PU Inter SMP 32x32	22.75
TZS First Search 32x32 3	1491
TZS Raster Search 32x32	0
TZS Refinement Search 32x32 0	0
PU Inter SMP 16x32	22.75
PU Inter SMP 32x16	22.75
PU Inter AMP 32x8	0.875
PU Inter AMP 32x24	2.625
PU Inter AMP 8x32	1.375
PU Inter AMP 24x32	4.125
TU luma  4x4	218.133
PU Inter SMP 16x16	24.375
TZS First Search 16x16 3	5768
TZS Raster Search 16x16	3
TZS Refinement Search 16x16 0	0
PU Inter SMP 8x16	24.375
PU Inter SMP 16x8	24.375
PU Inter AMP 16x4	0.53125
PU Inter AMP 16x12	1.59375
PU Inter AMP 4x16	0.5
PU Inter AMP 12x16	1.5
PU Inter SMP 8x8	24.375
TZS First Search 8x8 3	21728
TZS Raster Search 8x8	8
TZS Refinement Search 8x8 0	0
PU Inter SMP 4x8	24.375
PU Inter SMP 8x4	24.375
TZS First Search 8x8 4	1255
TZS First Search 8x8 7	8
TZS Refinement Search 8x8 3	65
TZS First Search 8x8 5	352
TZS Refinement Search 8x8 1	154
TZS First Search 32x32 4	71
TZS First Search 16x16 4	335
TZS First Search 16x16 5	117
TZS Refinement Search 16x16 1	29
TZS Refinement Search 16x16 2	11
TZS First Search 8x8 6	57
TZS First Search 16x16 6	23
TZS Refinement Search 16x16 3	20
TZS Refinement Search 8x8 5	6
PU Inter AMP Merge 16x4	0.6875
PU Inter AMP Merge 16x12	2.0625
PU Inter AMP Merge 4x16	0.6875
PU Inter AMP Merge 12x16	2.0625
TZS First Search 64x64 5	4
PU Intra  64x64	4
TZS First Search 32x32 5	18
TZS Refinement Search 32x32 1	2
PU Intra  32x32	2
TZS First Search 16x16 7	3
TZS Refinement Search 16x16 6	2
TZS Refinement Search 16x16 5	1
PU Intra  16x16	0.875
PU Intra  8x8	0.3125
PU Intra  4x4	0.3125
TZS Refinement Search 16x16 7	1
TZS Refinement Search 8x8 6	1
TZS Refinement Search 8x8 2	18
PU Inter AMP Merge 32x8	0.75
PU Inter AMP Merge 32x24	2.25
PU Inter AMP Merge 8x32	0.5
PU Inter AMP Merge 24x32	1.5
TZS First Search 32x32 6	1
TZS Refinement Search 16x16 4	2
END
